x,i,j,k,y
18.30161977,1,1,1,191.8598534
93.63292408,1,0,3,442.1867628
107.1557094,1,1,0,640.2872004
80.59394913,0,0,1,495.1257801
135.3849123,0,1,2,563.5383859
99.256659,1,1,2,688.3046319
-11.9817487,0,0,3,-27.93453323
-4.361404401,1,1,1,-94.37800223
38.15439373,1,0,3,160.4791705
-31.34535582,0,1,1,-137.4753579
72.19846632,0,1,2,404.4443951
25.7591862,1,1,2,299.8986089
30.37978965,1,1,1,219.3550527
45.60039501,0,0,3,284.8162363
64.58697791,0,0,1,460.6023999
81.54261546,1,0,3,275.9249158
17.50002835,0,1,2,118.3077388
35.26777731,1,1,1,266.859373
-38.76033443,0,0,1,-138.4402001
43.97318477,1,1,1,301.9741894
26.33236852,1,1,2,192.9009972
40.72945606,1,0,1,162.630101
2.584059816,0,0,1,-64.43216169
65.12718279,0,0,1,381.9194228
72.04095813,1,0,2,85.07459565
-7.791596656,0,1,2,-87.93343116
9.579832521,0,0,1,-9.138029321
19.27301164,0,0,2,147.2159131
12.91228882,1,0,2,168.3246945
37.16085178,0,1,2,288.7031479
110.5491822,0,0,2,351.4173996
106.6806776,0,1,1,497.3017093
41.11152315,1,1,1,363.5744604
16.45683311,0,1,2,145.5172233
19.72373846,0,0,1,62.99670564
-31.79757514,1,1,1,106.5175147
-36.56120872,1,1,2,155.4332139
73.56011076,0,1,0,428.6927379
72.10285523,1,1,0,532.2238273
-5.330787871,1,1,0,25.38181078
56.21448919,0,0,1,239.5609639
63.54891866,0,0,3,306.3859519
11.75804074,1,0,2,152.1557817
32.92874422,1,0,2,209.8072795
53.13346336,1,1,2,396.9876109
144.1570084,1,0,1,713.1434166
-13.64121499,0,1,1,-100.936964
45.20368596,0,0,1,304.5301194
102.2692775,0,0,1,569.9940916
46.81418628,1,0,2,369.5064462
21.82362708,1,1,1,126.7182556
-4.173075874,0,1,1,213.8761383
-9.62719851,1,1,2,-73.20675887
45.45891689,0,0,2,202.9883358
12.07820274,0,1,3,172.1816566
50.49738002,0,0,3,332.8476141
67.97687601,1,0,1,217.8949132
30.91159898,0,0,3,215.6055262
26.97798983,0,0,0,99.96443581
15.45097513,1,0,2,111.1768613
91.40321427,0,1,1,584.5119146
37.74210715,1,1,1,309.2575766
62.0006886,0,0,3,311.7207616
87.52526881,0,1,2,499.6739716
1.682081644,0,0,1,-111.1917242
57.80917588,0,0,1,282.8003631
31.0028806,0,0,1,112.5488524
8.207741841,0,1,2,105.1415246
71.18180967,1,1,0,691.6531872
30.49434827,1,1,2,355.8354429
10.21587303,0,0,1,168.8040651
36.98968901,1,1,2,357.3254957
80.47644197,1,0,1,551.4713855
76.46097961,0,0,1,323.1413217
81.07814859,0,0,3,625.2839696
-34.75909328,1,0,2,-178.9087725
-17.70436312,0,1,1,-111.1316913
77.14838339,0,0,1,350.8077451
27.02975027,1,1,1,44.10213823
39.52170988,0,0,2,33.71307721
-14.39509502,1,0,2,-51.08371886
71.06547371,0,0,2,281.2776565
63.60345081,0,1,1,358.7336009
49.39853647,0,1,2,425.4222976
16.03440288,1,0,1,356.5744873
128.0513427,1,0,2,610.7320836
49.05684088,0,1,2,320.1830912
70.81922102,0,0,1,166.1399001
77.36380719,0,1,0,450.693584
71.56432623,0,1,1,200.9975725
93.19420943,1,1,1,455.8792001
72.93064768,0,1,3,415.9835754
-49.47712077,1,0,1,-262.1729835
-2.348576217,0,0,1,-13.49557971
122.4918123,0,0,1,587.6236026
68.44987505,1,1,2,442.6792253
79.73019083,0,0,2,241.7396915
69.26850656,1,0,1,172.6200768
27.65334666,1,1,2,390.6588126
101.8816915,1,1,1,530.4265406
29.27490602,0,0,3,302.8836278
-14.22836658,0,0,1,-31.49535727
80.65355483,0,0,2,392.4309476
122.2844263,0,1,1,481.4191695
82.09593499,1,0,2,500.7692137
76.31735451,0,1,2,419.2891573
52.69098624,0,1,2,437.63101
28.07336972,0,1,1,207.4709189
66.02306218,0,1,2,280.0167698
17.5284002,1,0,2,110.4626343
46.13097771,0,1,2,209.2932369
47.14144702,1,0,0,59.38696971
60.20759766,0,0,0,223.2015458
-89.37321438,1,0,2,-584.9689309
11.89226972,1,1,1,124.4828523
-14.87985521,0,0,1,18.52996465
63.99917633,0,1,0,363.0574607
23.80610313,0,0,2,77.88894041
103.264774,0,1,3,614.0197636
10.17283672,0,0,0,-1.974818349
2.269309273,0,0,1,-76.56903529
-12.39613803,1,1,0,188.5243721
16.8702003,0,0,2,13.5398501
51.07377712,0,1,1,324.7809499
32.50199771,1,0,0,233.7842101
23.61293853,0,0,0,3.207023191
74.56994461,0,1,3,551.7559153
45.19780427,0,0,1,309.2838164
93.33389973,0,0,2,362.2494767
79.35535572,1,1,0,528.8563698
74.02710754,0,0,2,226.4444747
17.89318574,0,0,2,254.1520472
-18.61242946,0,0,1,-30.05137775
92.61730647,0,0,3,229.093406
-4.497794624,1,0,0,-42.69315672
-19.6055634,0,0,1,-38.42573049
-81.70727467,1,1,1,-144.3494368
66.2153541,1,0,2,496.618984
61.4088291,1,0,2,251.2919125
-9.96600905,1,1,2,137.7905014
91.94237246,1,1,1,613.7560725
-28.108533,1,0,1,-93.66729112
66.98518558,0,1,2,452.660138
27.2219191,0,0,2,-9.530172676
80.45801248,1,0,2,450.0626692
93.53831616,0,1,2,622.1433682
126.3138134,0,0,1,472.6550647
20.15833035,0,1,2,164.3041047
27.68850322,0,1,1,361.4349335
117.9813056,0,1,0,745.7885603
39.38302029,1,1,0,292.352472
33.75510653,1,0,1,136.1473947
70.6393132,0,1,3,378.3293101
105.7600876,1,0,3,514.960315
-14.44224618,0,1,2,23.45828821
62.85277341,0,0,2,210.1319407
-24.25637597,0,1,1,-208.6324529
26.98796577,1,1,1,225.7767227
31.86607952,0,0,2,168.2012899
64.2912811,1,1,1,200.7692884
103.5697655,0,0,2,319.4975608
101.3571898,0,0,1,421.1993505
28.56931901,0,1,1,60.98401252
42.16455479,1,0,2,370.4584623
-37.97098047,0,1,1,-9.925260821
34.69313293,1,1,1,189.4059932
5.64895362,0,0,2,-10.91033271
62.09712871,1,1,1,345.611127
75.0699679,1,1,2,438.3750346
54.6304867,0,1,1,473.6892894
16.3623452,0,1,1,60.02895819
-13.7235342,0,0,1,132.5955644
16.23617386,0,0,0,83.34034286
94.25658548,1,0,2,411.7236459
52.52599326,1,0,3,397.3161734
11.78589072,0,1,1,274.5011569
35.34303878,0,0,1,50.04356421
96.07845609,1,0,1,583.2281517
-67.86991706,0,0,2,-386.8241521
38.25571405,0,0,0,166.6453385
124.5701146,0,0,1,461.0477332
61.49799424,0,0,2,398.0902323
50.23443371,0,0,1,-18.61108764
42.72903394,0,0,2,289.7311473
21.13582836,1,0,3,142.4443918
28.5426111,0,1,3,127.2868255
-11.96849788,1,1,0,16.23240254
42.29344638,1,0,0,254.4260797
56.62500616,0,0,2,265.40121
83.39500134,0,1,0,523.9552157
10.68633176,1,1,1,51.44921954
28.71339396,0,1,2,305.2712316
24.60226509,1,1,2,314.3064525
-0.477391708,1,0,1,65.29681563
45.28097122,1,0,1,279.8003406
3.965153275,1,0,1,90.77217791
-50.43566873,1,1,1,-161.8400676
68.22681743,1,1,1,330.0301052
4.907248385,0,0,1,-59.94043891
27.9380777,0,0,2,106.1647814
-7.657216073,0,1,3,82.21741364
32.24519485,0,0,1,27.37440935
45.37045869,1,0,1,157.6237061
65.26485656,1,1,2,574.1128832
17.37230259,0,1,1,386.7862782
56.19274294,0,1,1,370.7563314
53.26462257,0,0,1,240.002102
34.63588584,1,1,3,361.0637937
43.88787047,1,0,3,217.5479931
26.45481716,1,0,2,226.9397409
92.1368374,1,1,2,570.1015967
50.01960493,0,0,2,248.0212278
6.234624335,1,0,1,71.97429449
6.571372912,1,1,1,121.4568211
17.72093918,1,0,1,103.55004
10.31959808,0,0,0,-27.80993238
-13.87849778,1,1,0,70.70591275
44.16913161,0,0,0,129.2775902
6.488673554,1,0,1,182.4986293
49.34331479,0,1,1,333.7099394
54.4373682,1,0,2,155.7569889
13.29300115,1,1,3,146.013871
33.57999216,0,1,2,175.7544104
43.44786176,0,1,1,249.4416561
41.86931477,0,1,3,387.6925149
22.30317391,0,1,2,196.9170418
26.68900103,0,1,2,183.9456356
72.91955427,1,1,1,495.4633698
51.81736759,1,0,2,275.7513862
111.0558075,0,1,2,649.4028389
-12.70072449,0,0,1,-138.9666779
13.73044666,0,1,1,133.5230049
124.9000952,1,0,2,428.3895409
119.7433432,0,0,3,594.8955008
77.6041253,0,0,1,375.1966795
-49.05978723,0,0,1,-241.8687015
52.8822162,0,0,2,109.1187221
58.56452141,1,0,2,324.372822
12.70066352,0,1,2,36.02049208
156.3542774,1,1,0,642.2029221
-28.53281163,0,1,2,-146.0456998
73.39240673,0,1,1,438.3427771
-37.93538749,0,0,2,-174.1865223
7.811736567,0,1,1,110.4302496
-4.778012987,0,1,2,68.33443372
-8.787618808,0,1,2,118.4615199
42.96824338,0,1,3,193.2351506
39.09937871,0,0,1,-21.84263518
59.70399743,1,0,1,312.7230877
69.3200703,1,0,2,292.2080845
27.91463262,0,0,2,80.53748465
43.36848071,1,1,1,284.4687716
2.071277075,1,1,2,-17.17681676
88.77780871,0,0,2,529.1373574
4.055272845,1,0,2,163.8778359
51.919288,1,0,2,220.8980456
50.57756471,1,1,1,168.4454616
25.78876841,1,0,3,134.3265945
1.830486877,0,1,2,229.6564333
55.1624835,0,1,0,354.9657387
-12.13811914,0,0,2,-53.72019612
39.35734799,1,0,1,108.9925188
77.82168361,0,0,0,276.5783709
106.0111231,0,0,2,525.1015383
86.43518583,1,0,2,407.9411979
35.74081001,0,1,1,323.550208
34.90957601,0,0,2,130.3811306
78.73136625,1,1,2,621.7492783
-35.24646108,1,1,1,-78.93718302
2.609771417,1,0,1,31.07468136
18.69021152,0,1,3,82.14286138
27.59405104,0,0,1,241.8471891
40.26412039,0,1,2,116.0158949
125.1676139,0,0,3,468.0143281
81.90295689,1,0,2,290.86259
-4.586696375,1,0,1,152.1734029
31.31798099,1,0,3,124.2609231
1.499015589,1,0,1,-124.0429398
50.54336769,1,0,2,262.1945707
25.77268946,0,1,0,156.8792014
-42.31498646,0,0,2,-106.5904454
39.38657067,0,1,2,294.2731398
-8.211977982,1,1,2,25.96065877
19.40368481,1,1,2,238.4502596
43.22719506,0,1,2,327.4252124
30.14147826,1,0,1,209.3418075
86.19888025,1,1,1,539.681741
33.32198264,1,1,1,294.3985678
16.94847913,0,1,1,291.014699
12.54389727,1,0,2,302.9118275
23.64820447,0,0,1,245.4841966
60.91121716,1,0,0,336.2013139
62.54853472,0,1,2,389.7757107
18.24898565,1,0,1,122.4384167
20.28299428,0,1,1,300.3597287
42.47236806,1,1,1,298.7125485
54.62221578,0,0,0,126.0931179
74.00132654,1,1,0,332.0849509
-25.40806459,1,1,2,198.5749514
22.94675726,0,0,1,45.27130752
-50.16911362,0,1,1,-66.57350986
61.0287394,0,1,2,498.1550466
95.54310669,1,1,1,527.9689509
20.98607149,0,0,1,210.3385182
83.39788865,0,0,0,467.9259323
80.41603258,0,1,3,363.5495042
-45.50711066,0,0,0,-51.50191003
69.46410432,0,0,3,167.6757102
61.83978037,0,1,0,685.9544058
41.25438464,0,0,2,122.61923
136.6881454,1,1,1,703.3686933
40.555515,1,0,0,235.9411188
59.97537277,1,0,1,394.0184986
60.73913238,0,1,2,220.5056671
32.06228834,1,0,0,154.2916095
33.84340184,0,1,1,164.5368608
79.37567706,0,0,1,405.1574594
56.60262056,0,1,1,399.8929894
70.56074867,0,1,1,341.5205632
7.090311109,1,1,1,317.914338
6.41632198,1,1,0,251.4519694
23.77339886,1,1,2,305.2761149
7.951228632,1,0,2,191.3038917
35.0758698,0,0,2,119.7685366
148.8272036,0,0,0,884.614369
34.95073394,1,0,2,119.0085882
141.8824468,0,0,1,614.7867288
6.565155064,0,0,2,23.80435618
3.65132529,0,1,2,30.74136611
-7.149972812,0,0,1,87.71221183
33.03939471,1,0,0,150.3217735
38.45009457,1,1,1,191.9688113
124.3776419,1,0,0,554.1975367
75.53416031,0,1,0,317.523405
42.95063511,0,1,2,229.3639322
109.7748644,1,0,1,552.7201538
-1.337633021,1,0,1,-131.1024431
26.75808923,0,1,1,301.1769018
63.14544443,0,1,0,478.3380086
35.31099846,0,1,2,-39.28703405
57.30596222,0,1,2,154.2921445
58.53583447,0,0,0,130.4901582
14.71470651,1,1,2,193.7386851
28.04572485,0,1,1,196.6421122
94.98022562,0,1,2,644.5466701
65.14736805,1,1,1,354.5296207
75.08606844,1,0,1,481.3288591
121.4437253,0,0,2,597.8836181
98.55731038,0,0,1,470.6683581
7.800064843,1,1,1,266.5212131
43.27097855,1,1,1,525.5188321
81.11537724,0,1,3,303.2527616
21.91606621,0,1,0,173.7085694
77.37173258,1,0,2,404.0844922
58.9794213,1,0,2,363.8496633
99.06923359,1,1,2,446.3954558
123.4581925,0,1,1,573.4877369
57.658444,1,0,1,89.18690076
-4.170321526,1,1,2,-89.04040932
48.5522586,0,0,3,255.6322021
71.51786299,0,0,1,257.25154
21.98053004,0,1,1,113.5463453
10.14723082,0,1,1,17.34209679
75.88264533,0,0,3,298.8312771
27.61478387,0,0,1,194.3729969
50.41638516,1,1,2,288.71757
14.07439655,0,0,0,187.4952931
-25.67977344,1,0,3,-158.4559846
129.5807217,1,1,2,779.7115808
120.1348318,0,1,1,682.4149215
77.87156398,1,1,2,548.6714529
13.64149908,1,1,1,234.6838255
25.72577091,1,0,2,80.81101376
49.31532154,0,0,1,47.12078002
110.8256809,0,1,1,637.3033901
70.92644845,1,0,2,420.757826
64.14782968,0,0,2,421.9830885
-15.23616174,0,0,0,-59.79927681
123.3426853,0,1,2,587.0022331
-9.918927806,0,0,0,-36.16597399
4.542589154,1,1,2,257.0502557
66.9109393,1,1,1,355.780932
43.89969137,0,1,1,259.2172729
-15.04997174,1,0,1,-224.5229231
78.59404933,1,0,3,332.4267303
138.6618695,1,0,1,475.6966099
41.37501601,1,0,2,139.0979572
80.57732072,1,1,1,393.4727182
6.576351337,1,1,0,-19.29339758
51.62582571,1,0,1,188.9562855
17.00674426,0,1,2,168.342609
8.915309109,1,0,1,33.52557528
-54.57376734,0,1,1,-75.01163404
48.00917515,0,0,3,181.8769425
40.27964301,1,0,1,68.48032448
8.971142406,0,0,2,96.85876888
35.06371052,0,1,1,94.59781765
48.17600801,1,1,1,290.3132508
2.823166471,1,0,1,29.25133009
-14.10989389,0,1,2,-2.247737669
81.5202212,1,1,2,335.0741901
15.3301957,1,1,0,366.3756276
3.85493707,1,1,1,233.361349
0.265654672,1,1,1,227.5928016
-41.73318987,1,1,1,-46.50246273
33.55611672,1,1,1,68.89677845
63.75470458,0,0,1,110.6333533
24.23234136,0,0,3,-29.49049213
-32.6105959,1,1,3,94.11516012
62.87601263,1,0,2,437.3528215
82.06365111,0,0,1,467.6345772
75.67528209,1,0,1,433.8724874
1.470136288,0,1,1,240.3750669
87.22435449,1,0,1,483.0694944
18.46592709,0,1,2,253.6828732
101.8717082,1,0,3,526.789136
129.1336015,0,0,1,609.664235
30.13639678,0,1,1,334.3368342
68.12581532,1,0,1,369.3718516
106.1855973,0,1,0,413.0446123
19.04386997,1,0,2,84.26022187
-13.33829217,0,0,2,-57.64553345
23.41175558,0,1,1,322.5216713
75.14288005,1,1,1,405.8085749
30.46538865,1,0,1,12.1211386
17.44948757,0,1,1,8.70957411
71.00137804,0,1,1,322.8771089
25.57857096,1,0,2,123.9343358
134.9907208,0,0,1,680.938081
29.77673318,1,1,0,195.9086602
76.32806209,0,0,2,232.3342116
60.11437877,1,1,1,380.9889975
4.015759105,1,1,2,2.449429736
107.7607719,0,1,1,496.7139975
37.25758611,0,0,2,309.5150481
57.62436615,0,1,1,82.76409017
41.3817983,1,0,1,397.280035
40.08142002,1,1,1,365.9185918
-14.04287376,1,0,1,31.47917481
146.2953512,1,0,2,717.8017207
119.1783154,0,1,2,714.2100328
32.90244979,1,1,2,334.0046304
19.08373139,0,1,1,243.4115057
55.05951671,1,0,2,134.4256663
-49.77463039,1,0,2,-182.359215
2.196265382,0,1,0,25.77949735
35.47177517,1,1,0,411.0741355
70.69767451,1,1,0,396.4685622
102.0600616,1,0,3,583.6600003
1.228558267,1,0,1,94.33909117
23.34407338,1,1,1,319.2366184
57.84946805,0,0,2,284.8381386
-2.522309557,1,1,2,170.0385261
37.79340412,1,0,2,268.5005128
88.49641452,0,0,2,533.2058317
23.34859824,0,0,1,84.28397347
8.004402825,1,1,0,-31.33808695
7.902992924,0,0,3,114.6866546
85.42586105,0,1,1,529.9919861
30.03319374,0,0,0,49.37508523
30.5306799,0,1,3,107.673352
3.377865635,1,0,1,144.3695156
52.1263757,0,1,1,298.2306556
67.835071,0,1,2,503.0140644
48.54623107,0,1,2,390.1986269
86.09928354,0,1,2,558.0862163
-22.68313981,1,1,0,52.29137858
121.780604,1,0,2,770.2792025
26.1336206,1,0,1,-24.39069725
53.74726847,1,1,2,318.1393967
63.23107226,0,0,0,351.9400971
54.66822948,1,1,1,414.0039255
18.14684983,0,0,3,38.15496811
84.01346904,0,1,2,322.3446983
-4.765679175,0,1,2,135.8392926
44.47889345,0,0,1,3.207429582
71.46309008,0,1,2,281.3030323
7.459531124,0,1,3,-89.95408394
17.53675397,1,0,1,206.0895956
30.36838073,1,0,2,5.846936521
-74.27826734,0,0,2,-397.2678944
71.96416839,1,1,2,632.728192
65.37453562,1,1,1,633.9225714
32.04700095,0,1,3,182.1737567
9.953649577,1,1,1,134.7868329
12.61755825,1,0,0,71.69751931
45.4045809,1,1,2,344.4870982
41.26620671,0,1,1,254.4334546
-12.6314748,0,1,1,76.8813571
50.89445549,1,0,2,289.035986
19.46566677,0,1,2,190.6383317
-17.4105445,0,0,2,-161.1804463
53.86622873,1,0,2,340.9351634
124.5467121,1,1,1,684.5316624
45.28939234,0,0,3,179.5469758
81.82208626,1,0,3,350.9650088
51.28514014,0,1,0,199.3453656
59.73985199,1,0,2,242.9601525
67.10102022,1,0,2,312.79888
-10.40159765,0,1,1,-87.96345238
15.26341194,0,0,2,-136.5159521
84.96135145,1,0,1,370.9946346
39.74632276,1,1,1,141.357049
39.20466775,0,1,2,224.0366902
23.721436,1,0,2,182.4002077
37.97234719,1,1,2,348.6603918
51.51860556,1,1,1,366.5968056
84.20946477,1,0,2,457.044718
60.38720064,0,1,0,237.156507
3.457274999,1,0,2,175.7008031
-20.9967181,1,0,1,-88.71096337
-20.03776349,1,1,2,79.92249947
20.13379357,1,1,2,141.3545674
45.51031051,1,1,1,337.1730275
53.7735724,0,1,1,172.5742946
13.09176194,1,1,2,157.5471132
32.66094119,0,1,2,205.069026
21.88038358,1,0,3,274.3226054
51.58018085,0,1,2,450.2922412
67.93869056,0,0,1,174.5427797
-9.550452668,1,1,2,76.96467798
61.12837,1,0,1,317.726357
71.80331714,1,0,2,346.2526829
37.55458114,1,1,1,259.5325249
50.05966592,1,0,2,243.7708372
-49.88077041,1,0,3,-202.3610223
110.0243601,1,0,2,568.240397
74.74384401,1,0,2,241.163699
58.07390065,1,0,2,208.7624509
46.67747802,1,1,1,489.9422643
63.59895895,1,0,1,323.3437744
114.5482694,1,1,0,632.1775929
2.390458788,0,1,1,80.7400836
59.82781904,1,1,0,307.4443
42.61569378,0,0,2,268.1785602
32.04981547,0,0,0,40.16825312
21.01770999,0,0,3,46.02660585
-8.837450242,1,0,2,13.86871311
26.33894086,1,0,2,-34.51356702
52.23366061,1,0,2,393.8183598
44.2098289,0,0,2,157.7699574
19.99072031,1,0,2,386.2260694
68.13320561,0,0,3,364.2629969
44.86292597,0,0,1,308.3984564
15.76212387,0,1,2,107.517464
94.06855848,0,1,0,608.8829793
4.894954316,1,1,1,253.9076208
142.8852241,0,1,0,850.6761676
12.60783518,0,1,3,370.0344242
72.92026904,0,1,0,429.1688097
31.77704457,1,0,2,288.1174603
14.14679983,1,1,3,196.9014128
58.88925774,1,1,3,312.2340073
40.26138997,0,1,2,117.4329449
48.57469014,0,0,1,90.44780069
-38.69089694,0,0,3,-345.3528425
57.17199952,1,1,2,247.3957265
23.77152152,0,0,3,128.7923649
22.29598808,0,1,1,307.7842201
64.8485,0,0,3,330.4515077
97.8681914,0,1,1,686.591071
68.72408591,0,0,0,439.717903
91.83407823,1,1,2,617.8937935
3.430625469,1,1,3,237.4299551
30.51852717,0,0,3,136.2836671
75.67582205,1,1,1,139.554428
90.99764903,1,0,0,369.3244917
8.702990574,0,0,1,77.36021171
19.77732659,1,0,0,75.23063061
-53.66477894,0,0,3,-226.060788
84.18993768,0,0,1,474.4822305
42.17164671,1,0,1,249.6459114
33.66659197,1,0,1,223.7190711
74.54874832,0,1,1,484.9771375
123.4342944,1,1,1,730.1970511
120.0931669,0,0,2,463.7078903
103.3037633,1,0,2,460.0211438
68.36858973,1,1,2,388.0443347
40.6126143,1,1,0,392.3200449
-0.589787638,0,0,1,61.25261538
52.30371125,0,1,1,302.5644059
99.03545756,0,0,1,248.8237138
86.10400777,0,0,2,422.6814912
-17.02642669,0,1,2,66.8147731
15.40548826,1,0,0,74.90302465
67.20145586,0,1,0,372.5950798
8.795028834,1,1,2,263.5271735
117.9275816,0,0,2,404.0015539
58.78056007,1,0,2,305.1019388
132.3813784,0,1,2,468.8813539
50.07003256,1,1,1,203.6894363
31.81578937,1,1,3,295.9952827
31.17734386,0,0,3,235.4016397
-15.58953042,0,0,3,-21.59881115
101.9445573,1,0,3,363.3653539
-7.079547352,0,0,0,70.02539454
13.71251155,1,1,2,48.11567358
12.70179938,1,0,2,-80.92123541
38.76528868,1,1,2,273.8639956
20.25259641,1,1,1,346.6033192
34.70616329,1,1,1,363.0311662
21.2067142,1,1,2,77.61084953
24.48826783,0,1,1,159.0326653
-8.407586807,0,1,1,58.27216472
45.18370695,1,1,1,326.3929178
65.73152767,0,0,1,177.6478954
32.34174176,1,1,1,405.4600316
89.42183686,0,0,1,434.1418237
-12.82245524,0,1,1,60.46668368
35.2231891,1,0,1,497.6263537
70.47705569,1,0,2,297.1323357
52.01277779,1,0,2,243.2791791
121.6758328,1,1,3,664.1319018
77.50983204,0,1,3,453.0489902
61.04840517,1,0,1,367.4411446
43.67877515,0,1,2,251.3979391
76.79106312,0,0,1,180.9271412
55.18451738,0,1,1,351.447732
-32.7322172,0,0,0,-256.2382282
49.94029121,1,1,2,211.8409839
74.08438891,0,1,2,597.1253084
46.78738432,1,0,2,254.5430187
135.1282239,0,1,1,693.1436758
53.28408298,1,0,0,153.3717172
111.514561,1,0,2,466.2848495
67.60264578,1,0,3,376.0606862
-43.92395072,0,0,2,-330.0418906
21.89871672,1,0,1,245.8750586
68.06702124,0,0,2,325.1525574
58.53594372,0,0,2,232.4011723
-22.40559169,1,1,3,-69.03572465
118.2541106,1,0,1,558.4310035
32.86920472,1,0,2,216.5503488
30.02881133,0,0,1,75.59292261
49.61535912,0,1,2,269.0781904
50.97216214,1,0,1,469.8120408
31.60173537,1,0,1,284.9498655
83.9167808,1,1,1,297.2213863
-41.53590927,1,0,2,-220.7158387
58.74195484,1,0,2,276.5356842
60.37850758,0,1,3,385.6819588
74.514481,1,0,0,381.3016542
19.01658971,1,0,2,-75.09961062
41.89739136,0,0,3,155.508396
19.12754731,1,0,2,120.1554254
77.59111834,1,1,2,511.8234674
-12.86267664,0,1,1,74.02456011
106.0600369,0,1,2,493.7594367
-21.52850739,0,0,3,-154.5074934
74.34134969,1,1,2,523.4670787
72.58375048,1,0,0,267.0017389
77.39529674,1,0,1,467.480525
-5.666883496,0,0,2,-82.34280755
1.047771452,0,1,3,-81.7890006
58.0509415,0,0,1,338.9521294
92.52703013,0,0,1,285.3476035
71.69005428,1,1,1,453.8460249
77.99905619,1,1,0,418.1696745
94.25328354,1,1,2,410.6564094
19.52676304,1,1,0,370.2854476
45.280062,0,1,1,324.0836482
51.83967706,0,0,2,50.54859946
78.15446521,1,1,1,651.5640688
10.51478695,0,0,2,342.6017753
32.01245646,0,0,2,185.3275422
-4.694326938,1,0,3,-20.22549222
-22.30173277,1,1,2,88.71779887
59.65535893,0,1,2,342.2143893
71.83173781,0,0,2,440.6044384
8.039504676,0,1,2,92.74304006
-66.77880697,1,1,2,-196.7453702
48.17999709,0,0,0,106.6599832
1.162879406,0,1,1,218.8517858
61.17322044,1,0,2,282.7191093
64.77250358,0,1,0,407.9211836
73.87252712,1,1,1,399.8182646
4.627669898,0,1,1,111.6853137
-5.129778649,0,0,2,-39.20735881
74.55814366,0,1,2,502.8074106
3.822806229,0,0,3,61.61628837
70.50791495,1,1,2,359.983851
51.04422456,1,0,1,209.1127101
34.05064242,0,0,1,137.96739
34.35160614,1,1,0,129.2058074
8.062206968,0,0,2,283.6412006
-40.53911932,1,1,0,-7.417614726
75.07618871,1,0,1,463.1300374
19.99637672,1,1,1,208.7356489
42.15731856,1,0,2,120.0068759
33.18223731,0,0,1,286.2354129
51.78336667,1,1,2,380.1870658
120.7047905,0,1,1,643.0024384
60.57963701,1,0,3,318.8083513
38.86370591,1,1,1,372.2057697
18.56940382,1,1,3,189.6680895
17.38934879,1,1,3,429.1720081
36.23208261,1,0,1,283.8235143
58.36346598,1,1,2,297.951323
35.66391936,0,0,1,94.90411807
22.29514439,1,1,1,49.18527217
57.13306866,0,1,0,134.1268809
132.708393,1,0,2,735.1953556
69.71141664,1,0,3,406.1252469
73.92810158,0,0,3,378.2977605
11.72235369,0,0,2,35.70210381
130.7216925,1,1,2,647.564065
-10.86319928,1,0,0,94.79255434
32.41448483,0,0,1,331.156408
22.36657826,1,1,1,179.2610884
43.04619681,0,1,1,245.8121244
95.66985907,1,1,0,628.5725836
19.49437632,0,1,2,166.5360889
28.23468002,0,1,1,171.0652902
73.51377385,1,1,1,629.7836883
18.01876535,0,1,1,139.8347224
3.245169934,1,0,1,195.9347993
76.93653878,1,1,1,362.606758
8.949683272,0,1,2,134.5969956
139.0137412,1,1,1,730.8902826
36.4331936,1,1,0,352.546849
37.22318636,0,0,1,263.7864217
49.94176996,0,1,1,257.7297503
52.20618951,0,1,1,387.1744363
-22.10161179,1,1,3,167.9926212
52.62106186,1,0,0,180.64196
79.49319704,1,0,0,370.5274304
22.96735556,1,1,2,145.3567166
168.5414643,1,1,1,796.559376
82.72594073,1,0,1,305.7606249
27.69983391,1,0,2,46.79321841
54.38797105,1,0,1,407.9943026
